Serial Number,Song Name,Hebrew Date Folder,Singer,Copied Drive ID
218,עובדיה חממה אנא בכח,סינגלים,עובדיה חממה,1a-lLmP3eon_ZPIql9FHSYptfSBukOzge
219,עובדיה חממה - החפץ חיים,סינגלים,עובדיה חממה,1cgYDpISXCvJ2Fn5UUw8qlvJw0DYW23wQ
220,עובדיה חממה בסינגל חדש השנה השחורה,סינגלים,עובדיה חממה,1qRB9CVxworsBk1rnEcuEgldOj29PImKp
221,ותשפיע,סינגלים,עמיר בניון,1dtTza0GyggWZ_ZqgQfpLhnV5Zo2NLc3X
222,אני אחיך,סינגלים,עמיר בניון,1Nyhv4eN5A2SLnawWvVwoYznZTBIS6VZx
223,גלעד שליט עמיר בניון,סינגלים,עמיר בניון,1xwL1V2k_r6jqE6LnYxD1lmEOKGOC7Y1x
224,אחמד אוהב ישראל,סינגלים,עמיר בניון,1ikIAcQg0wCmL7SsCvhSoS1TDiwBtFgsZ
225,הטבח בביה''כ בהר נוף,סינגלים,עמיר בניון,1zEbLo4p0E6VjxHb9ZS4RUP1ZtnN3NUFM
226,האמת,סינגלים,עמיר בניון,1QQ9_aHJCCoWTAVtdQl_4RaLnzd-8OddH
227,סוף העולם,סינגלים,עמיר בניון,1PWWGh0-fW6SMBBvatQO_b4kNFIi23x3E
228,אין שום יאוש,סינגלים,עמיר בניון,1ONB-naW7dol6y3PP9uIR6xtIa4ZChv4Y
229,מורה לחיים,סינגלים,עמיר בניון,1OsaOlDuOt2WPE-HGXA3iPQcwxzdb42nz
230,מלך בשדה,סינגלים,עמיר בניון,1AGBoIFl6hMp4C-KQDz6CGHmAAeYFvw8W
231,דם יהודי,סינגלים,עמיר בניון,1KK_xlmcEWkIMdypGeC6rEKX77YPHYkkz
232,גן עדן,סינגלים,עמיר בניון,1hnVLJl-P2rQqrtP5WKz_jjAwn0HaB9hf
233,יהללו המלאכים,סינגלים,עמיר בניון,1rgDUzKVNRjW7jKdudyGVF0SVPtJJzk9H
234,אדרבה -בריכת הסולטן,סינגלים,עמיר בניון,1BVRCXlueGJU_r0BaeTakXrhABqyhVar3
235,עומד בשער -בריכת הסולטן,סינגלים,עמיר בניון,1zjEamlT7VTxFlGqwowzZrjkKxyjGzpI5
236,ניצחת איתי הכל -בריכת הסולטן,סינגלים,עמיר בניון,1h42WCVmvm6uvxs7nbVNtIMH_lwuxlSYo
237,שמחות קטנות -בריכת  שמע הסולטן,סינגלים,עמיר בניון,1qPOsgQ7NxzNbkjg2VEsjCdmF23LZcipB
238,עד עולם,סינגלים,עמיר בניון,1lAvgDghnfr934Qs3m9DJgnHWmuc2E7YZ
239,ספירה לאחור,סינגלים,עמיר בניון,1VPsl9oF_wGnxqQuYcnS-Dtyb2DTRe7Qm
240,ה' שמעתי שמעך,סינגלים,עמיר בניון,1fzHt6uf3cAv36ZD4METrdbaRlmYsCuCQ
241,מחר,סינגלים,עמיר בניון,1wtSZSz3xZCnIERvN4-0RHODMiuy044qr
242,"ישי ריבו, עמיר בניון, אמיר דדון",סינגלים,עמיר בניון,1ivxXtnO_R7ybPIjqeYuhV6juxx0ysVvW
243,עמיר בניון - עומד בשער,סינגלים,עמיר בניון,1mzT3iX7GdmIyMRcT4mql65IKHtmR7Whi
244,עמיר בניון - נאסף תשרי,סינגלים,עמיר בניון,1Q14lH67_LXn9rBv7lDt7A3asY1mnO3uA
245,עמיר בניון שהשלום שלו מתוך פרויקט צמאה 5.135,סינגלים,עמיר בניון,1ANVD5X4p-NY9_Zo3ANL83Xfnfc2vSMwX
246,"עמיר בניון, שולי רנד ועקיבא - רואים רחוק רואים שקוף",סינגלים,עמיר בניון,1K6G6VU4mg3zTq7TUq8U5Ch2Eld8KfdcB
247,"עקיבא תורג'מן, עמיר בניון & שולי רנד - רואים רחוק רואים שקוף",סינגלים,עמיר בניון,1vauoleA45YX_2D1cAohxfo-PQ1TcfLo6
248,דספסיטו,סינגלים,עמרם אדר,1EQFziORRs6w7dMNI5KFklRCPWrgVwe01
249,הלילה,סינגלים,עמרם אדר,1OBD6t4XisW8PnfctQv29F-lai0Y1fkC4
250,דספסיטו ווקאלי,סינגלים,עמרם אדר,13nv780J6Ny7nCA3BobtCPAFG3LBtaZlT
251,8A160100 עמרם-אדר-איציק-שמלי-דספסיטו-הגרסה-היהודית-Amram-Adar-Itzik-Sh,סינגלים,עמרם אדר,1LTBgC-tqXUhC_k_M5NmJ6A_k2SAzwc0k
252,עמרם אדר - רבי נחמן,סינגלים,עמרם אדר,1NCXaARXrcqtiWZT3qmZBZCwSi7TiXUF1
253,הללוי-ה,סינגלים,רועי ידיד,1RImtsLq3jh3SS4NSyH9afKEouHfB5LE9
254,תודה,סינגלים,רועי ידיד,1JnRXBhCvh7c0K25oJr2xQh69JMHMsRT_
255,יהיה לנו הכל,סינגלים,רועי ידיד,1HmG-FZJT4aoB0lfFCFklosICpfj9uliW
256,מישהו דופק בדלת,סינגלים,רועי ידיד,1ZgKotiAjNSkng7ZaXMJJ0RPbYNoXDd4E
257,חוף מבטחים,סינגלים,רועי ידיד,1zoSpA1f1vLiiiK9nrmiVBriJYl1K9ZKa
258,אש,סינגלים,רועי ידיד,1oyahbu-AriMat6TL-u2wOv8ZnrQzbdVu
259,פיתחי לי,סינגלים,רפאל מלול,1yMHFNNUuM2igKBZ77oct9qved_o74cyQ
260,רפאל מלול - דאגה מניין,סינגלים,רפאל מלול,1cppynUyoRl6Ju1XwxGUuDHj9Om8-K859
261,מחרוזת חנוכה רפאל מלול,סינגלים,רפאל מלול,100XXm-dXJsW_cJo7ZXhZESva6Fr43R24
262,אורח,סינגלים,שמואל יונה,13n2T30i5QlJWZ93AbXEgdq7AsxNOgnJQ
263,גשר צר,סינגלים,שמואל יונה,1bOkH7mKqMGSJHCv_U4FWDaJN2kw5lL5K
264,הגל האחרון,סינגלים,שמואל יונה,1c3Idb3LvA6WPJkChp8yCrg-npwGscI_z
265,זה רק הלב שלי,סינגלים,שמואל יונה,1-BnHblhJzpGwYlp9fJbC_wSvdl_lSAFz
266,שיר חדש,סינגלים,שמואל יונה,1TasUrgU9ml-mgZCqz-XJgvg_laxFYj_z
267,שלום קוראים לי עולם עמירן דביר מילים ולחן שמואל יונה h T5D1Nctyo,סינגלים,שמואל יונה,16OrKlWxEMvWw7S3ICLwRx_IygGGVK0eU
268,שמואל יונה זה רק הלב שלי,סינגלים,שמואל יונה,1VkijIi3RSqlLhecLvk1LlO-qWiGu3q_i
269,שמואל-הוניג-יונה-Shmuel-Honig-Yona,סינגלים,שמואל יונה,1R_gK1dshUu7m7ZUbDudyIN5YcbJzPZON
270,כנפי השכינה,סינגלים,גלעד בראונשטיין,1MUPH6PCfX4Q1JddvYA1zSpdpknmBy7Xc
271,כשהלב בוכה עם דוד דאור -,סינגלים,דוד דאור,1-8kP_WmzRhUSTmh_QmTPuvpgGGT54jsX
272,שירת הזמיר,סינגלים,דוד דאור,18NO1gQuJEA31l7ktiV5LN5fvxXMy4Qg0
273,שלום עליכם,סינגלים,דוד דאור,1200RrxPxF6CoNpdsHk3soCd-zhc_oA2F
274,שמור על העולם ילד,סינגלים,דוד דאור,1TfZkwKkJadpK1Ucx9azOtk6Yseop1BzI
275,אליך נשאתי,סינגלים,דוד דאור,1043ta9GikRgOHADQmjKIEkofv4VetqTm
276,לא גבה ליבי,סינגלים,דוד דאור,1esy_CvPnAOjgiIuk1wvxEH3-GPpwJVsY
277,דוד שפירא- לך על זה,סינגלים,דוד שפירא,1PRHnToDHhunKYjJWStHawO4Ytuodv3I2
278,דוד שפירא-זה הבית שלי,סינגלים,דוד שפירא,1awJ7jjG7HpYLgMZyG0T4NCzT9l5c1W2z
279,This Is My Home,סינגלים,דוד שפירא,1KfCr-9Ox95Q6yzUPNNAw77f0fbg8EuEP
280,לך על זה,סינגלים,דוד שפירא,1t3ZCZn0_tmuHyTzAJUsjXCcLDCaCBdiD
281,מחרוזת חתונה,סינגלים,דוד שפירא,106-syfWRB70pVVJ7SXGINtXindPwftDE
282,אדמה ושמים,סינגלים,ידידיה חייט,1A-LSuQZY-9WHBEm_467UWD1Q-f6FjFym
283,ממך נבקש,סינגלים,ידידיה חייט,1mDqoQnrjBp6CkJmFO6May8rVz1EOxnbH
284,לאורך כל חיי,סינגלים,ידידיה חייט,10WYUG_K84R-Masebxpl6SNiNQz1lNE46
285,יוחאי בן אבי - ברך עלינו,סינגלים,יוחאי בן אבי,1T-RsS70U_wWrhOwzuq-MjBJtjW0KU5_G
286,בוא ונצא,סינגלים,יוחאי בן אבי,17sn8cEi_J5gndchvqjdjVP-VljzUx-03
287,ברך עלינו,סינגלים,יוחאי בן אבי,1bQebLjnYOE3SBLxTa-T7N3wXqvUIjekv
288,שושנת יעקב,סינגלים,יוחאי בן אבי,1nOGSXUfbyaZfWMT1SB55Rz8n-IdlA9Mx
289,יוני גנוט - וטהר ליבנו,סינגלים,יוני גנוט,1ZkA8FNxz_R0-Z-a1OFdoZ6qcpPUE-hj9
290,אל אדון,סינגלים,יוני גנוט,16GI0RRERo2x9n7fv5UY3jtBk18rA_Jks
291,הדר שירת קודש,סינגלים,יוני גנוט,1wbHfX8tSFg01V5Z__Jqrli42tmaCa-7V
292,אחת שאלתי יונתן שטרן,סינגלים,יונתן שטרן,1_NO6cLZ_Leze07KXHsuSF9wJr7CA7KmC
293,בין קודש לחול יונתן שטרן Mp3,סינגלים,יונתן שטרן,1htjSZJtWzntBRP0TalaISF9PdJzZwAoI
294,מלך גאות לבש,סינגלים,יונתן שטרן,1cwirmVCHvQvfcuxl0FjzQI02iR_dnA3q
295,מעוז צור,סינגלים,יונתן שטרן,1-8SnAb4Z4EVSMcLIGZxPp1clBpKFYyeS
296,תכף יפתח - יונתן שטרן mp3,סינגלים,יונתן שטרן,1CbfTI95GUKc3dxrgoduxhUcwy8WN6pVU
297,יונתן שטרן וגלעד שטרן - מי האיש (ווקאלי),סינגלים,יונתן שטרן,1z7fNv-qHrW8INSM7tr0CwoFn2Hrzod8F
298,"יוסף נטיב, ישי ריבו - בשלב הבא",סינגלים,יוסף נטיב,1_e_4pSYWGJQ6iav-gmjVzZvASmu2X0rr
299,לאהוב בחינם,סינגלים,יוסף נטיב,19EC0Z9UDYTHST8qYBSF8uao9bih-JE2Z
300,זה אתה,סינגלים,יוסף נטיב,1L-Zku_YZO6zVkGa7cW_JbT3D0raEe0JZ
301,באמת,סינגלים,יוסף נטיב,1ubEpklS0pt1SMpN1RpP2xes9NufeU0wD
302,יוסף נטיב - סבא היקר,סינגלים,יוסף נטיב,1cu70mWox2XotDyRo5mnVSL4-a2_ZGXr0
303,מעוז צור  ברסלב יוסף נטיב,סינגלים,יוסף נטיב,1FLhXXuwt0suNZWubdLYoV6essrx6sU_6
304,א-ל בקצפך יוסף נטיב,סינגלים,יוסף נטיב,19B5wRRNrHNkCh_Jlkmn1v4DCb4isGB7W
305,יוסף נטיב - רבות מחשבות,סינגלים,יוסף נטיב,1dX7CTxdOzeCkkxTLWo9f9HyGuYPJ-oJB
306,יוסף נטיב - אני היהלום,סינגלים,יוסף נטיב,1LXkTEiwsOD18ydMHxcq7ABe09DJgp_Op
307,יוסף נטיב בגרסה הווקאלית של פרויקט 'מעומקא דליבא' לסינגל ''רבות מחשבות'',סינגלים,יוסף נטיב,1g4LIWcwemdsoef9-7CKSYCoIT8v7Q9tm
308,יוסף נטיב ומקהלת משאלות - אני היהלום (ווקאלי),סינגלים,יוסף נטיב,1n67UmaoGxaIf22BjraPuvf7zuJZ0J3q1
309,יוסף נטיב - אוחילה לאל,סינגלים,יוסף נטיב,1G5BWaRrv7Hf_n8V-7H4DOpZhr-d9BTKU
310,יוסף נטיב בסינגל חדש ''תהיה מלא תקווה'',סינגלים,יוסף נטיב,1xxlKNOlTcgUaE8-uBb4NkQyWHcncPGkO
311,יצחק מאיר וסגיב כהן ברא לי ים של אהבה,סינגלים,יצחק מאיר,1Q6D43gUEF9qbJlIzOWWS_RsHR12yj7Da
312,אלהא די ליה,סינגלים,יצחק מאיר,1fEOBNw65rd8IzihXIc124Q5ILH3Rf3wX
313,AUD-20160304-WA0038,סינגלים,יצחק מאיר,1jPSgchnvwnBeQWQ7-jjJXYoKbgmcuqnI
314,11 - יצחק מאיר וחברים - י-ה אכסוף,סינגלים,יצחק מאיר,16EneiX9D2cSRJ8wo40gQZZbl9MKEed-G
315,- יצחק מאיר וחברים - מחרוזת ימים נוראים - מקורי,סינגלים,יצחק מאיר,1DQZHZtmCsZgCNp-wsI9ptZ9flp9uZcbO
316,07 י-ה אכסוף המאוחד - יצחק מאיר,סינגלים,יצחק מאיר,1eZlYV_Sy5rTqQgYF9Uu-i3ITuKWk47ej
317,29 - יצחק מאיר וחברים - מנוחה ושמחה,סינגלים,יצחק מאיר,1SWsKPMR4Qbuosd7jOmVBbSuwbGzrjGJO
318,28 - יצחק מאיר וחברים - להתענג,סינגלים,יצחק מאיר,1aow0WzhK4ya523_9OVEb_v0J5okUhQ9x
319,ליבי יצחק מאיר ולוי פלקוביץ,סינגלים,יצחק מאיר,11-zFWpebJBWsB8d_CnIFGfWdeorTadS6
320,יצחק מאיר - ידיד נפש,סינגלים,יצחק מאיר,15tclcuXxgcQ7vU6S-QbQ53E8IRLVD8Kk
321,יצחק מאיר - דרוש נא,סינגלים,יצחק מאיר,1NDw53JPfPJJTD5-Kk-FaW0XpM85GBWX0
322,דורש נא דורשיך – יצחק מאיר בסינגל אלולי ,סינגלים,יצחק מאיר,1NVgjvIY8-lRVL0HuyvRq7PLFjX1-qv7L
323,אין קצבה- יצחק מאיר מלכות,סינגלים,יצחק מאיר,1e78gOnEEddsE5JSzc6-bQ-b57-pnVCx2
324,אליעזר שוובר ויצחק מאיר - מסוד חכמים,סינגלים,יצחק מאיר,1nNKwF8MrGnwipYY274ThYHBskStrpebD
325,יצחק מאיר - שובה,סינגלים,יצחק מאיר,1mlR0kqpEtkVIBhG23ME4_FEp1DeKSVE0
326,יצחק-מאיר-אלהא-דיליה,סינגלים,יצחק מאיר,1-V6OsmwB7nFdtWGrV0Tt_x9d0USlMpMy
327,יצחק מאיר - ישמחו,סינגלים,יצחק מאיר,1UwepSiJyU7UtDZAaYCOG3t-zXHNo6BUm
328,יצחק מאיר אלהא די ליה קליפ מילים מתוך פרויקט אמנים מחדש.134,סינגלים,יצחק מאיר,1OTn8iOpqUEHudLJQa85bBqvuhoLXvNlY
329,מכניסי רחמים - יצחק מאיר,סינגלים,יצחק מאיר,1i2PGwflNlYMk82MCX9iSDtsBhy0kL4Fa
330,אשת חיל,סינגלים,יצחק מאיר,1eLn5QLrvYViXqf_8ofc9UZDbSV9UIjnu
331,אשתך כגפן פוריה,סינגלים,יצחק מאיר,1VuxaHJKYJNYILzwBA-HiADXCQ4Sda1ae
332,11 י-ה אכסוף,סינגלים,יצחק מאיר,17Yih9mgng9ApNKTRSTtjKi8ujuC7EWPx
333,דרוש נא דורשיך,סינגלים,יצחק מאיר,19oXUr-KN3_JD-j0gM-MI3CoVcLlNPAUW
334,הרחמן,סינגלים,יצחק מאיר,1-O4bmGPjw5LHnVguZew5YrSD-JwjUV-Y
335,י-ה אכסוף,סינגלים,יצחק מאיר,1m0MNJyfjknmtjXyDEPm2HZRoJ6Hvezbh
336,ממקומך,סינגלים,יצחק מאיר,1RV8HkHndD9GQ3fIMHRu53yP470HCmPJc
337,קדושה אני מבקש,סינגלים,יצחק מאיר,14E-0tE0xpJ9kR_uRaaADKIsH2XWXKtXr
338,ניגון ברדיטשוב,סינגלים,יצחק מאיר,1yEmnC9bNP0geS5td8yqYAtoQrzz9jLrJ
339,יומם,סינגלים,יצחק מאיר,12LK1BL44SRVt-d0Xi-TDUA8HjwZEDQjN
340,תהי ידך,סינגלים,יצחק מאיר,1-LyVd_osBAyVr9KFd0xTOQs9DXGEUcnA
341,שמח תשמח,סינגלים,יצחק מאיר,1rZfPB7jL7Tzy9T7v5tSXV5vsFYa43JzE
342,שובה,סינגלים,יצחק מאיר,1E7dAh2SZSaJWiSwvvt8Dcc2POm3pspEu
343,יצחק מאיר בביצוע חדש ללחן העתיק ''מזמור שיר'',סינגלים,יצחק מאיר,16mH4y4XmBAGw0f-8CFJfTwgdU81b2AQv
344,יצחק מאיר הלפגוט ומוטי קאליש בסליחות מכניסי רחמים,סינגלים,יצחק מאיר,1Mb-wJB2DGQV7rpfon23PwnUURwi0pUj0
345,ניגון התבוננות יצחק מאיר,סינגלים,יצחק מאיר,1bQCQ5f1Q1MLwUPTyfPR3sgbmmnYwzljT
346,כי אני יהודי- מאיר גרין,סינגלים,מאיר גרין,1NYwPS-tbhvfa9bYzlv4cLxHs7Us02M0s
347,מאיר גרין - בנשל,סינגלים,מאיר גרין,1eu5dAfVGAsiVJ4WKGJo4hvBWVd3iOzIj
348,- מאיר גרין ושרולי בוכנר - עדלאידע - מקורי מודרני,סינגלים,מאיר גרין,1Des_ENQOpNv4omuXZ8FtZaJVD2o4rN_e
349,מאיר גרין  האושר הבא  Official music video by Meir Green,סינגלים,מאיר גרין,1uY36y4gvXZ2GmEl_xS0IZB8LLQHiObxa
350,עם ישראל חי- מאיר גרין,סינגלים,מאיר גרין,1nskNoo46N-FvOyha4LVRm1B_Iz5paY2Z
351,מאיר גרין - נקודה של אור,סינגלים,מאיר גרין,1liZ7DOlQhiYh-A5wj5GtYuPENIIpOREw
352,מאיר גרין - עוד אבינו חי,סינגלים,מאיר גרין,1nMaDJW5weRVGy3c_4nrISpt9y4g-CV1B
353,מאיר גרין - לשון הרע,סינגלים,מאיר גרין,1g2-vmBzVpwozN9aKV31MXXFkDZE4r0iS
354,מאיר גרין - מירוץ הזמן,סינגלים,מאיר גרין,1cNcxBLoGQKNOS4NqcQp4IulPGRkbiGhw
355,מאיר גרין ימי רחמים meir green yemey rahamim.134,סינגלים,מאיר גרין,1HB5EI7u37r0q9w8Ku5xvtrBPhYRYKrnG
356,- שרולי ברונכר ומאיר גרין - עד מתי - מקורי,סינגלים,מאיר גרין,1_eFISLhKZZPLl3IiWn_IM5tCqVMhwrLq
357,האושר הבא,סינגלים,מאיר גרין,1ABbQp7-_ZeFZVLpEPQbR-4YtQeaoWn9t
358,האושר הבא - רימיקס,סינגלים,מאיר גרין,1ZWKffGmi7DgtKT0KW52xGVrr576eifNW
359,האושר הבא גירסת הצ'יפמאנקס,סינגלים,מאיר גרין,1L52B-g5_ULWyMQyRFd9hVImT88oGsmm2
360,חנוכה,סינגלים,מאיר גרין,1nXKtuH_aFyCi3mkruxIWspOjdAYv39wO
361,חופה לבנה,סינגלים,מאיר גרין,1vsvcfyJjWDJ3mxV3_DNipY-X7dmUrC7g
362,לב שבור,סינגלים,מאיר גרין,1GfbIyAgWQ7qD2rJ8N1mqVM9VqVMfyKCq
363,לשון הרע,סינגלים,מאיר גרין,19deNvUCiW8sFqGeWhPu00yw4_9s-Cu7U
364,ישמח חתני,סינגלים,מאיר גרין,1pXxTbvl30NVBX8188_ZDnmw3vjGiPvAY
365,ילד של אבא,סינגלים,מאיר גרין,1DwB0uoXhry3hb0JK4CG086c3428yIqKd
366,מירוץ הזמן,סינגלים,מאיר גרין,1IEe9pPDXkEhbbngM2bB7lhRl-Ab8KNjM
367,נקודה של אור,סינגלים,מאיר גרין,1sy9pl7okgLu6Z9N6cdV_-87ETIfnsQ7-
368,שיר למעלות,סינגלים,מאיר גרין,1S1t4e-8B2avrL-0M6Pv5VBqFkAxI6dUx
369,דרך אמינה - מאיר גרין,סינגלים,מאיר גרין,1XgZ82lVB7Fvy2yOcePQZ_9fdxTWyaoyH
370,חיים גולד משיק סינגל חדש בין יום ובין לילה,סינגלים,חיים גולד,1ZJbOoqosZc2ZLjH1Y2gsxt0AwzjdYeye
371,חיים גולד - א ב ג ד (A Ba Ga Da),סינגלים,חיים גולד,1QEUijkdYF14BA0v7ErQq9TGYu9iSUKHJ
372,אמת בליבי,סינגלים,חיים גולד,1FDsn40joQHHo4TwPwWJvnB0yyREI29U0
373,א יוד,סינגלים,חיים גולד,1Co-XOIfFcWPHi9bn0ttUWBA7txCtiyEW
374,ואהבתך,סינגלים,חיים גולד,1UkLP1_-5sdj2jU_2_UIZzg4_dTFcmodo
375,אשרינו שאנחנו יהודים,סינגלים,חיים גולד,1BfIHqCB3PALhw6gdczx-F4tMvAdjV6oh
376,בין יום ובין לילה,סינגלים,חיים גולד,14wRAY0pe5aWTjQm813R8G2P-uxhDSuH6
377,מי שהיינו,סינגלים,חיים גולד,1iUvi1S8FOHghHIVOqi8jmfRqHnBk3X2n
378,ווי נאר איך שטיי,סינגלים,חיים גולד,1lxFCJJqnMpKa0typk6OgaSicDMF28Vt8
379,זה מעשה שלו וזה מעשה שלי,סינגלים,חיים גולד,14RQid0MZ9hyQzV5Pw8_N2dqCkcJ6wCHd
380,ניגון א' ב',סינגלים,חיים גולד,1ofv30UJb4sud6zTxgAUj7H3_8ZNF4xdk
381,מעט זה הרבה,סינגלים,חיים גולד,1iRI6v0Sn71Mn7bAseeScpXXD5Zmekvvg
382,שלום עליכם,סינגלים,חיים גולד,1JqTFBeuGUgj3Dt_RiZIImtewwdSj8tyS
383,פלאץ פאר די נשמה’עס-1,סינגלים,חיים גולד,1bbVtu7np4OfNoCxAlIB4ulOsKENBqSOp
384,נסיעה טובה,סינגלים,חיים גולד,1blnWqYWpkV9xumB9BgpPEnRcr6lCAMjk
385,מי שהיינו באידיש,סינגלים,חיים גולד,1nviZqe1beZzoK5wy3P3vKKbED9JuPbrp
386,איש כשר,סינגלים,חיים גולד,1UkWseSxSRs9j5cyoPxiXE-2YfLB2s5Uy
387,ניגון התקשרות,סינגלים,חיים גולד,1ZKw-uht41jiI0SYB6xGq0cqf2MGcY8Dk
388,אני קם,סינגלים,מתי שריקי,1cpTnHXXjY-QlH5fGeHwD3uEcLaMISHua
389,אור חדש,סינגלים,מתי שריקי,15qqh-h_UoAT6JTea-UaitmC3DWJgSHlw
390,שער המזרח,סינגלים,מתי שריקי,1uSsEq_SFYKcGOXWbHCnzv-TDRVvGx8m8
391,מחר,סינגלים,מתי שריקי,1doCARTj-HzHnuvcdUy9XXtme6fxTahp7
392,להודות,סינגלים,אביגדור גביש,1J4Dd1pJuHzZ9W1ha7tQ5UM1bYWVacUet
393,רגעי השפיות,סינגלים,אביחי נזרי,10ARyjgU_g-sbTgzXntPBU6O2g0CHGtRU
394,אלפי זהב,סינגלים,אבישי בדין,1Z4pD-izsT2fSOYFZaMxmF7wrwR8U3goH
395,עבד נרצה,סינגלים,אברומי וינברג,1-uKd_ezJeQj7pmkJHBZrYTaD1_0SHUhE
396,שרולי ברונכר אברומי וינברג שובו אלי,סינגלים,אברומי וינברג,1gELY9tlvQpP0g5cJy5ajeO_27jAoApaB
397,נ נ נ נ נ אברומי וינברג בהופעה שיר מטרה,סינגלים,אברומי וינברג,1fG5QQgRH-fKQAbiEOzf1eEJbBtWkB3bp
398,ונצעק,סינגלים,אברומי וינברג,1TjyyrsSAtezKkiKEdc58NMc-npwQ1v6w
399,ברכת כהנים,סינגלים,אברומי וינברג,1hZ1lUXFn8m--a3YaqdnMSdxAQ0cwsjuo
400,כי אין ייאוש,סינגלים,אברומי וינברג,1SX9eCztKp-LxiB2f_BZ8PaZCZ6VZInZg
401,האלבום להודות ולהלל,סינגלים,אברומי וינברג,15-w0OTramxRvlnkAGHWw0yz6CTHIfL3G
402,לנגן ולנגן,סינגלים,אברומי וינברג,1nIj33mUwzB46ouotNtqeWZMyMX9YbEBL
403,מבינים את החיים,סינגלים,אברומי וינברג,1KonoLPQp35E7_-NYsaZ99jNskRPF5P8w
404,עבדו את ה',סינגלים,אברומי וינברג,1tTFGtSTLYxFAGl-CPUII1xCOSz29lu29
405,עם סגולה,סינגלים,אברומי וינברג,1yKIr7IB252BicYHnX6ub1uViD3EcYziE
406,בלוז כנעני,סינגלים,אהוד בנאי,1ftuUSldTk8GZTDYB9AKj-K9_7my4z3Dq
407,שהחינו,סינגלים,אהרן סיטבון,1cne1HxBDMESdXOhZXg3z9V04jmCm_gqM
408,רגעים אחרונים לפני זריחה,סינגלים,אוהד כהן,1Mr-aryXXvf-5XOGloeOcHGIJzu2PSP4Z
409,אחמדינג'ד,סינגלים,אוהד כהן,1u9Wz_adZozVXRJcyd3IRKx_ZaL8teuty
410,ילד של אבא,סינגלים,אופיר בן אהרון,1N2KgFXoZLXYXfTT7y1LnRBcvFq9VOX-G
411,ליבי בוער,סינגלים,אוצר,1eplPbyX7MzQHLmw3TL5ik7Fy__NYSXDd
412,השם שומר,סינגלים,אוצר,1OZ85UQiGXsznqFbhTC576lOgBB2SuDjX
413,אורי אליאב - שקיעה,סינגלים,אורי אליאב,1zwgV7NR2NFhS0r8Yz9Ih16o8J_c_mh14
414,רוצה להבין,סינגלים,אורי פרג'ון,1uCJ84_RbCQiyfyp9RvLFivjViFEGjys3
415,בדרך אליך,סינגלים,אוריאל מאור,1s1qiY6HoIAw8I9AABdKcX5KX2b7eMwn2
416,התחלה,סינגלים,אייל דביר,1bum3EaK9YIv7iZsC0Ub0JPEtYR4Kz0SS
417,אשא מבטי,סינגלים,אייל כהן,1EVXl0M4CeE3rgYO622gvpJIh0L1E525n
418,Hey Dj,סינגלים,אייל עובד,1x1wATz9LiHlV485PMv-ExErFzzrUErQA
419,אם רק עדיין - ווקאלי,סינגלים,אייל עובד,1jzTubXNumpcuD0WFqor9M57tv80Nh5-f
420,הכל בשבילך - ווקאלי,סינגלים,אייל עובד,1YB2a2lRADZ4U4U_Dh9mlZc-9Zdhm5Tdq
421,מעבר לים - ווקאלי,סינגלים,אייל עובד,1CsdogYrgiw64NVkPjKxwPUU0Kv7lDH-i
422,רק בקש מאבא - ווקאלי,סינגלים,אייל עובד,1l47o0dnTIfc8RcXC5sjTT88jsOJ_HFeo
423,רק בקש מאבא,סינגלים,אייל עובד,1-MXvB4lOorBF__XxHJ04DIVQwFqC-gX-
